rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
28,1,00:51:49,93290,16,12,10,1,short service,0.0,1,2.0,7,-0.5414634146341464,0.38859375,,,8,185.0,328.63,8,123.1,685.86,2,32,2631
28,2,00:51:50,93314,16,12,13,2,net shot,0.0,0,2.0,2,1.003658536585366,-0.3227083333333332,,,8,131.7,615.16,8,164.3,299.14,2,32,2631
28,3,00:51:51,93344,16,12,10,2,lob,0.0,1,1.0,4,-0.975609756097561,1.6653125,,,7,229.3,384.93,8,180.7,645.7,2,32,2631
28,4,00:51:53,93394,16,12,13,2,clear,1.0,0,1.0,3,-1.4158536585365853,-1.46453125,,,9,114.1,801.84,8,155.4,289.13,2,32,2631
28,5,00:51:54,93426,16,12,10,2,drop,0.0,0,2.0,1,1.3902439024390243,0.4982812499999998,,,3,72.1,194.07,8,145.4,704.69,2,32,2631
28,6,00:51:55,93452,16,12,13,2,lob,0.0,0,1.0,6,1.380487804878049,-1.36390625,,,8,250.9,617.43,8,144.5,266.09,2,32,2631
28,7,00:51:56,93484,16,12,10,2,smash,1.0,0,2.0,8,0.7585365853658536,0.9011979166666664,,,8,235.3,219.57,8,218.1,676.83,2,32,2631
28,8,00:51:56,93496,16,12,13,2,defensive shot,0.0,0,1.0,8,-0.3890243902439025,-1.1421875,,,8,239.6,689.51,8,242.7,222.2,2,32,2631
28,9,00:51:57,93516,16,12,10,2,defensive shot,0.0,0,2.0,2,-1.0414634146341464,0.5094791666666669,,,8,164.0,257.99,8,189.8,678.74,2,32,2631
28,10,00:51:58,93541,16,12,13,3,lob,0.0,1,2.0,10,-0.8451219512195122,-1.6933333333333334,out,10.0,8,120.2,627.5,8,149.1,276.4,2,32,2631
