rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
36,1,00:48:25,87156,16,20,5,1,short service,0.0,1,2.0,1,-1.054878048780488,-0.4981249999999999,,,8,184.8,639.38,8,132.3,293.37,2,44,3722
36,2,00:48:25,87179,16,20,32,2,push/rush,0.0,0,1.0,3,1.0536585365853657,1.5634374999999998,,,8,116.4,362.24,8,172.6,621.63,2,44,3722
36,3,00:48:27,87213,16,20,5,2,drive,0.0,0,1.0,6,1.3097560975609754,-0.9518229166666666,,,9,218.4,767.0,8,178.4,319.91,2,44,3722
36,4,00:48:27,87231,16,20,32,2,drive,0.0,1,2.0,8,0.3390243902439026,1.0859375,,,8,227.8,302.37,8,214.1,751.66,2,44,3722
36,5,00:48:28,87243,16,20,5,2,defensive shot,0.0,1,2.0,2,1.197560975609756,-0.4483333333333332,,,8,219.5,697.32,8,249.3,302.15,2,44,3722
36,6,00:48:28,87268,16,20,32,2,net shot,0.0,1,2.0,1,1.110975609756098,0.3191145833333332,,,8,240.5,361.24,8,198.0,662.92,2,44,3722
36,7,00:48:29,87292,16,20,5,2,net shot,0.0,0,2.0,2,1.2792682926829266,-0.20828125,,,7,236.2,573.31,8,215.7,345.48,2,44,3722
36,8,00:48:30,87315,16,20,32,2,push/rush,0.0,1,2.0,8,-0.7853658536585366,1.414791666666667,,,7,243.8,423.18,8,216.2,607.48,2,44,3722
36,9,00:48:31,87346,16,20,5,2,clear,0.0,1,1.0,3,-1.2317073170731707,-1.5278125000000002,,,8,140.4,752.43,7,179.0,368.44,2,44,3722
36,10,00:48:33,87400,16,20,32,2,drop,0.0,0,2.0,2,-1.2890243902439025,0.6181770833333337,,,3,80.4,185.43,8,177.9,679.17,2,44,3722
36,11,00:48:34,87422,16,20,5,2,net shot,0.0,1,2.0,1,-1.3585365853658538,-0.3842708333333332,,,6,102.0,628.54,8,123.5,252.11,2,44,3722
36,12,00:48:35,87450,16,20,32,2,push/rush,0.0,0,2.0,5,1.0439024390243905,1.461666666666667,,,1,89.6,386.61,8,122.9,632.63,2,44,3722
36,13,00:48:36,87483,16,20,5,2,clear,0.0,0,1.0,9,0.778048780487805,-1.3863541666666668,,,8,215.3,754.77,8,166.4,320.02,2,44,3722
36,14,00:48:37,87525,16,20,32,2,clear,1.0,0,1.0,6,-1.098780487804878,1.1043229166666666,,,8,216.9,209.68,8,202.6,699.64,2,44,3722
36,15,00:48:38,87549,16,20,5,2,clear,1.0,0,1.0,9,-0.5158536585365855,-1.4395833333333332,,,8,150.3,680.35,8,189.8,235.13,2,44,3722
36,16,00:48:40,87608,16,20,32,2,drop,0.0,0,2.0,1,1.329268292682927,0.6554687500000002,,,9,128.7,187.73,8,170.3,674.21,2,44,3722
36,17,00:48:41,87634,16,20,5,3,net shot,0.0,0,2.0,2,1.2621951219512195,0.05296875,not pass over the net,32.0,8,226.6,676.77,8,186.7,246.03,2,44,3722
