rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
3,1,00:31:05,55956,0,3,5,1,short service,0.0,1,2.0,7,-0.1975609756097559,-0.4439062500000001,,,8,180.6,639.38,8,126.1,298.42,2,44,3689
3,2,00:31:05,55974,0,3,32,2,push/rush,0.0,0,1.0,8,0.7914634146341464,1.04703125,,,8,147.0,364.23,8,174.3,638.03,2,44,3689
3,3,00:31:06,55995,0,3,5,2,smash,0.0,0,2.0,8,0.8414634146341463,-0.8326041666666667,,,8,196.6,679.19,8,156.4,357.41,2,44,3689
3,4,00:31:06,56005,0,3,32,2,defensive shot,0.0,1,2.0,8,0.5524390243902441,0.7016145833333335,,,8,160.6,305.49,8,224.1,755.84,2,44,3689
3,5,00:31:07,56029,0,3,5,2,push/rush,0.0,0,1.0,5,-1.198780487804878,-1.28703125,,,8,198.1,660.36,8,179.1,327.07,2,44,3689
3,6,00:31:08,56059,0,3,32,2,drive,0.0,0,2.0,6,-1.1048780487804877,1.05265625,,,5,88.2,211.31,8,187.9,688.91,2,44,3689
3,7,00:31:09,56072,0,3,5,2,defensive shot,0.0,1,2.0,5,-1.0378048780487803,-0.54453125,,,8,187.7,707.76,5,100.0,230.71,2,44,3689
3,8,00:31:09,56095,0,3,32,2,net shot,0.0,0,2.0,7,-0.0743902439024389,0.4483333333333335,,,7,111.8,366.74,8,172.4,686.47,2,44,3689
3,9,00:31:10,56117,0,3,5,2,lob,0.0,0,1.0,4,1.0731707317073171,-1.463854166666667,,,8,162.1,632.63,8,152.4,359.7,2,44,3689
3,10,00:31:11,56152,0,3,32,2,clear,1.0,0,1.0,3,0.9536585365853656,1.5369270833333335,,,8,194.0,259.28,8,186.3,697.25,2,44,3689
3,11,00:31:13,56193,0,3,5,2,smash,0.0,0,2.0,6,1.0365853658536586,-0.91109375,,,9,222.7,773.0,8,189.2,292.79,2,44,3689
3,12,00:31:13,56206,0,3,32,2,defensive shot,0.0,1,2.0,8,0.6182926829268292,0.7687500000000002,,,8,151.1,295.68,10,242.4,851.68,2,44,3689
3,13,00:31:14,56231,0,3,5,2,push/rush,0.0,0,1.0,8,0.8048780487804879,-0.9628125,,,8,190.4,652.6,8,172.0,319.97,2,44,3689
3,14,00:31:14,56244,0,3,32,2,smash,1.0,0,2.0,8,0.5353658536585366,0.86265625,,,8,156.7,288.09,8,198.7,655.2,2,44,3689
3,15,00:31:15,56256,0,3,5,2,defensive shot,0.0,0,1.0,8,0.4670731707317074,-0.8183333333333334,,,8,223.6,675.52,8,154.2,270.19,2,44,3689
3,16,00:31:15,56275,0,3,32,3,smash,0.0,0,2.0,10,0.601219512195122,1.8318229166666669,out,32.0,8,196.0,322.14,8,193.8,719.15,2,44,3689
