rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
9,1,00:33:27,60222,8,1,3,1,short service,0.0,1,2.0,2,1.1768292682926829,-0.4008854166666668,,,8,168.1,648.29,8,219.0,303.76,2,49,4189
9,2,00:33:28,60248,8,1,15,2,push/rush,0.0,0,1.0,5,1.0914634146341464,1.267864583333333,,,8,233.7,360.27,8,180.7,647.18,2,49,4189
9,3,00:33:29,60278,8,1,3,2,smash,1.0,0,2.0,8,-0.3353658536585366,-1.0072916666666665,,,8,223.9,714.18,8,201.9,316.31,2,49,4189
9,4,00:33:29,60294,8,1,15,2,defensive shot,0.0,1,2.0,7,-0.2182926829268293,0.4896354166666666,,,8,213.6,287.96,8,229.7,733.53,2,49,4189
9,5,00:33:30,60315,8,1,3,2,net shot,0.0,0,2.0,7,0.2268292682926828,-0.1765104166666666,,,8,167.9,598.34,8,163.0,323.33,2,49,4189
9,6,00:33:31,60336,8,1,15,2,net shot,0.0,0,2.0,2,-1.003658536585366,0.3074999999999998,,,7,172.8,430.88,8,155.2,602.32,2,49,4189
9,7,00:33:31,60358,8,1,3,2,lob,0.0,0,1.0,9,-0.6170731707317072,-1.4694270833333334,,,7,112.3,562.13,7,153.6,377.57,2,49,4189
9,8,00:33:33,60400,8,1,15,2,smash,1.0,0,2.0,5,1.2439024390243902,1.0276562499999995,,,8,138.3,210.0,8,150.5,652.93,2,49,4189
9,9,00:33:33,60419,8,1,3,2,defensive shot,0.0,1,2.0,2,1.031707317073171,-0.4827083333333333,,,8,154.5,682.5,8,146.7,216.19,2,49,4189
9,10,00:33:34,60445,8,1,15,2,push/rush,0.0,0,1.0,5,1.3207317073170732,1.1990104166666669,,,7,223.5,373.89,8,239.9,679.78,2,49,4189
9,11,00:33:35,60468,8,1,3,2,clear,0.0,1,1.0,6,1.3878048780487806,-1.32703125,,,8,185.5,698.68,8,216.9,338.74,2,49,4189
9,12,00:33:36,60503,8,1,15,2,smash,0.0,0,2.0,8,0.8585365853658538,0.9780208333333332,,,6,270.4,226.96,8,192.8,677.26,2,49,4189
9,13,00:33:37,60518,8,1,3,3,net shot,0.0,1,2.0,7,-0.4000000000000001,0.1518229166666665,not pass over the net,15.0,8,197.6,662.61,8,243.7,220.61,2,49,4189
