rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
19,1,00:41:18,74361,11,8,30,1,short service,0.0,1,2.0,7,0.7085365853658536,-0.4526562500000001,,,8,167.3,614.73,8,214.0,286.09,2,42,3480
19,2,00:41:19,74384,11,8,5,2,net shot,0.0,1,2.0,7,0.0536585365853659,0.2963541666666665,,,8,209.8,363.02,8,181.4,629.65,2,42,3480
19,3,00:41:20,74408,11,8,30,2,push/rush,0.0,1,1.0,8,0.7158536585365852,-0.7384895833333335,,,7,196.5,586.2,8,172.9,335.63,2,42,3480
19,4,00:41:20,74420,11,8,5,2,defensive shot,0.0,1,1.0,8,-0.3121951219512194,1.2583854166666668,,,8,176.3,320.29,7,199.3,590.07,2,42,3480
19,5,00:41:21,74448,11,8,30,2,smash,1.0,0,2.0,5,-0.9329268292682928,-0.995,,,8,163.1,690.03,8,157.2,283.69,2,42,3480
19,6,00:41:22,74464,11,8,5,2,defensive shot,0.0,0,2.0,2,-1.1073170731707316,0.6494791666666669,,,8,129.3,267.71,8,165.0,718.69,2,42,3480
19,7,00:41:22,74485,11,8,30,2,net shot,0.0,1,2.0,8,0.6670731707317071,-0.6195833333333333,,,8,106.6,616.41,8,141.0,291.74,2,42,3480
19,8,00:41:23,74508,11,8,5,2,net shot,0.0,1,2.0,1,1.3902439024390243,0.3401041666666664,,,8,196.4,348.15,8,161.9,646.01,2,42,3480
19,9,00:41:24,74536,11,8,30,2,net shot,0.0,0,2.0,2,1.1475609756097565,-0.2183854166666667,,,1,253.7,566.69,8,195.0,327.91,2,42,3480
19,10,00:41:25,74562,11,8,5,2,lob,0.0,1,1.0,6,-0.9207317073170732,1.4026041666666664,,,2,252.6,389.7,8,205.4,597.78,2,42,3480
19,11,00:41:26,74595,11,8,30,2,smash,0.0,0,2.0,6,1.0378048780487807,-0.7927604166666665,,,8,145.0,711.93,8,173.5,291.59,2,42,3480
19,12,00:41:27,74617,11,8,5,2,defensive shot,0.0,1,2.0,1,1.1780487804878053,0.4358333333333331,,,8,230.4,304.5,8,120.7,744.47,2,42,3480
19,13,00:41:28,74647,11,8,30,3,lob,0.0,0,2.0,3,-1.5085365853658537,-1.3996875,misjudged,5.0,1,254.4,592.15,8,213.3,322.72,2,42,3480
