rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
9,1,00:35:12,63360,7,2,3,1,short service,0.0,1,2.0,7,0.4804878048780489,0.5897395833333334,,,8,172.0,327.61,8,222.1,668.89,2,6,513
9,2,00:35:12,63373,7,2,8,2,push/rush,0.0,1,1.0,4,1.3426829268292686,-1.5551562500000002,,,8,233.2,595.41,8,188.2,318.45,2,6,513
9,3,00:35:13,63407,7,2,3,2,drive,0.0,0,2.0,5,1.2780487804878051,1.1523958333333333,,,4,265.9,198.34,8,200.5,671.71,2,6,513
9,4,00:35:14,63421,7,2,8,2,defensive shot,0.0,0,1.0,8,-0.319512195121951,-1.030052083333333,,,8,247.3,696.65,4,261.0,179.1,2,6,513
9,5,00:35:14,63440,7,2,3,2,defensive shot,0.0,1,2.0,2,-0.9402439024390244,0.5311979166666667,,,8,199.2,267.54,8,228.9,713.4,2,6,513
9,6,00:35:15,63466,7,2,8,2,push/rush,0.0,1,1.0,4,1.1341463414634143,-1.4844270833333333,,,8,129.2,612.52,8,158.2,274.37,2,6,513
9,7,00:35:16,63499,7,2,3,2,clear,0.0,0,1.0,3,1.3121951219512198,1.5549479166666664,,,6,262.3,206.37,8,196.7,674.63,2,6,513
9,8,00:35:17,63532,7,2,8,2,drop,0.0,0,1.0,7,0.7036585365853657,-0.3826041666666666,,,8,245.1,755.08,8,215.6,255.19,2,6,513
9,9,00:35:18,63558,7,2,3,2,net shot,0.0,0,2.0,2,-1.0378048780487803,0.4677604166666664,,,7,212.9,399.73,8,224.0,721.64,2,6,513
9,10,00:35:19,63584,7,2,8,3,net shot,0.0,1,2.0,7,-0.5317073170731706,0.1676041666666667,not pass over the net,3.0,7,120.3,587.81,8,175.6,350.7,2,6,513
