rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
9,1,00:31:42,57071,8,1,17,1,short service,0.0,1,2.0,7,0.5707317073170733,-0.3323958333333333,,,7,172.3,588.65,8,227.9,261.39,2,20,1652
9,2,00:31:43,57092,8,1,13,2,net shot,0.0,1,2.0,2,-1.095121951219512,0.2593749999999997,,,7,206.5,371.99,8,178.5,617.19,2,20,1652
9,3,00:31:43,57116,8,1,17,2,lob,0.0,0,1.0,4,0.9439024390243904,-1.5240104166666668,,,2,103.9,548.88,8,167.7,329.86,2,20,1652
9,4,00:31:45,57151,8,1,13,2,clear,1.0,0,1.0,3,1.35,1.5128125,,,8,202.1,205.8,8,162.3,638.38,2,20,1652
9,5,00:31:46,57181,8,1,17,2,drop,1.0,0,2.0,8,0.598780487804878,-0.5379687500000001,,,8,238.1,719.84,8,192.5,236.97,2,20,1652
9,6,00:31:46,57203,8,1,13,2,net shot,0.0,1,2.0,7,-0.8170731707317073,0.4153125,,,8,199.1,336.59,8,242.4,724.87,2,20,1652
9,7,00:31:47,57229,8,1,17,2,lob,0.0,0,1.0,9,-0.8439024390243903,-1.5818229166666669,,,7,124.4,594.07,8,172.5,314.64,2,20,1652
9,8,00:31:48,57262,8,1,13,2,smash,0.0,0,2.0,8,-0.2207317073170731,1.0096354166666668,,,9,132.7,189.74,8,127.2,654.84,2,20,1652
9,9,00:31:49,57276,8,1,17,2,defensive shot,0.0,1,2.0,1,-0.9085365853658536,-0.4469791666666666,,,8,127.8,680.36,9,127.1,203.98,2,20,1652
9,10,00:31:49,57299,8,1,13,2,net shot,0.0,0,2.0,7,0.648780487804878,0.4030208333333333,,,8,109.5,343.64,8,137.3,653.13,2,20,1652
9,11,00:31:50,57324,8,1,17,2,net shot,0.0,1,2.0,7,0.2012195121951219,-0.1269270833333333,,,7,209.2,563.82,8,168.2,314.55,2,20,1652
9,12,00:31:51,57353,8,1,13,2,lob,0.0,1,1.0,9,0.8048780487804879,1.5579166666666666,,,7,180.0,410.53,7,184.6,584.68,2,20,1652
9,13,00:31:53,57402,8,1,17,2,drop,0.0,0,2.0,6,1.1073170731707318,-0.703125,,,9,224.8,765.91,8,184.5,263.71,2,20,1652
9,14,00:31:54,57422,8,1,13,2,net shot,0.0,1,2.0,1,1.0634146341463413,0.3119791666666665,,,6,251.4,310.18,8,212.5,721.14,2,20,1652
9,15,00:31:55,57451,8,1,17,2,lob,0.0,1,1.0,4,1.090243902439024,-1.4272395833333331,,,7,236.7,568.6,8,209.0,302.97,2,20,1652
9,16,00:31:56,57481,8,1,13,2,clear,1.0,0,1.0,9,0.8475609756097561,1.5897916666666667,,,8,212.4,227.11,8,202.4,650.38,2,20,1652
9,17,00:31:57,57521,8,1,17,2,drop,0.0,0,2.0,7,0.6365853658536584,-0.1640625,,,8,234.5,747.37,8,194.8,267.24,2,20,1652
9,18,00:31:58,57548,8,1,13,2,net shot,0.0,1,2.0,2,-1.025609756097561,0.2840104166666665,,,7,228.4,397.8,8,194.2,719.23,2,20,1652
9,19,00:31:59,57573,8,1,17,2,net shot,0.0,0,2.0,1,-1.2792682926829269,-0.1664583333333332,,,7,109.7,548.98,8,184.9,342.28,2,20,1652
9,20,00:32:00,57601,8,1,13,2,lob,0.0,0,1.0,4,-1.298780487804878,1.562083333333333,,,1,79.9,403.05,7,135.0,575.42,2,20,1652
9,21,00:32:01,57659,8,1,17,2,drop,0.0,0,2.0,5,-1.1012195121951218,-0.6143749999999999,,,4,73.4,780.53,8,153.0,269.57,2,20,1652
9,22,00:32:02,57680,8,1,13,2,net shot,0.0,0,2.0,7,-0.1439024390243903,0.4775520833333336,,,5,103.1,325.41,8,128.1,726.58,2,20,1652
9,23,00:32:03,57709,8,1,17,2,lob,0.0,1,1.0,3,-1.1878048780487809,-1.5273958333333333,,,7,145.5,560.56,8,152.7,326.5,2,20,1652
9,24,00:32:04,57748,8,1,13,2,drop,0.0,0,2.0,2,-1.068292682926829,0.4593750000000002,,,3,81.2,188.48,8,136.6,660.54,2,20,1652
9,25,00:32:05,57774,8,1,17,2,net shot,0.0,0,2.0,1,-1.1768292682926829,-0.2624479166666666,,,2,98.9,570.55,8,126.6,231.98,2,20,1652
9,26,00:32:06,57801,8,1,13,2,lob,0.0,0,1.0,9,0.851219512195122,1.5660937500000005,,,1,100.8,386.82,8,136.7,610.53,2,20,1652
9,27,00:32:08,57842,8,1,17,2,clear,1.0,0,1.0,4,1.3524390243902435,-1.4813541666666663,,,8,213.4,750.25,8,175.0,292.71,2,20,1652
9,28,00:32:09,57876,8,1,13,2,drop,1.0,0,2.0,2,-1.1634146341463416,0.6364062500000003,,,9,235.7,203.05,8,195.4,702.34,2,20,1652
9,29,00:32:09,57899,8,1,17,2,net shot,0.0,0,2.0,1,-1.0073170731707315,-0.3748958333333334,,,6,96.7,621.81,4,255.4,196.36,2,20,1652
9,30,00:32:10,57928,8,1,13,2,lob,0.0,0,1.0,6,-0.9987804878048782,1.3579687500000002,,,7,110.6,367.11,8,138.1,636.08,2,20,1652
