rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id
19,1,00:43:32,78389,11,8,10,1,long service,0.0,1,1.0,8,0.9000000000000001,1.3317187500000005,,,8,164.8,343.16,8,218.7,660.83,2,50,4306
19,2,00:43:33,78411,11,8,34,2,smash,0.0,0,2.0,8,0.3451219512195123,-0.94734375,,,8,238.5,698.43,8,133.5,310.77,2,50,4306
19,3,00:43:34,78422,11,8,10,2,defensive shot,0.0,1,1.0,8,-0.5426829268292683,0.6916666666666664,,,8,140.5,273.87,5,274.5,733.41,2,50,4306
19,4,00:43:34,78448,11,8,34,2,net shot,0.0,1,2.0,7,0.0146341463414632,-0.4400000000000001,,,8,143.4,650.88,8,148.4,279.36,2,50,4306
19,5,00:43:35,78472,11,8,10,2,net shot,0.0,1,2.0,2,-1.14390243902439,0.5351041666666667,,,8,159.5,364.29,8,174.1,645.09,2,50,4306
19,6,00:43:36,78498,11,8,34,2,push/rush,0.0,1,1.0,3,-1.3512195121951218,-1.4034375,,,6,95.9,595.45,8,149.8,297.97,2,50,4306
19,7,00:43:37,78530,11,8,10,2,drive,0.0,0,1.0,6,-1.1939024390243904,1.0342708333333337,,,5,93.9,213.11,8,145.3,631.32,2,50,4306
19,8,00:43:38,78546,11,8,34,2,defensive shot,0.0,1,2.0,7,0.8914634146341462,-0.5197395833333335,,,8,149.9,658.01,8,112.9,228.22,2,50,4306
19,9,00:43:38,78569,11,8,10,2,net shot,0.0,1,2.0,7,0.0987804878048779,0.5080729166666664,,,8,223.6,348.35,8,157.3,676.3,2,50,4306
19,10,00:43:39,78596,11,8,34,2,lob,0.0,1,1.0,3,-1.221951219512195,-1.4852604166666663,,,7,205.8,592.07,8,185.0,340.89,2,50,4306
19,11,00:43:41,78635,11,8,10,2,drop,0.0,0,2.0,1,1.079268292682927,0.5722395833333334,,,3,83.1,203.86,8,180.4,669.73,2,50,4306
19,12,00:43:41,78659,11,8,34,2,net shot,0.0,0,2.0,7,-0.7707317073170732,-0.3069791666666666,,,8,237.9,599.2,8,135.8,240.09,2,50,4306
19,13,00:43:42,78685,11,8,10,2,lob,0.0,0,1.0,4,-0.8573170731707317,1.5927083333333332,,,7,130.2,379.97,8,191.8,652.42,2,50,4306
19,14,00:43:44,78722,11,8,34,2,drop,0.0,0,2.0,6,1.2560975609756098,-0.7298958333333333,,,8,117.8,747.0,8,143.3,279.32,2,50,4306
19,15,00:43:44,78747,11,8,10,2,net shot,0.0,1,2.0,5,1.3231707317073171,0.6759374999999999,,,6,258.9,319.23,8,119.8,747.01,2,50,4306
19,16,00:43:45,78775,11,8,34,2,push/rush,0.0,0,1.0,6,1.524390243902439,-1.2992708333333334,,,5,263.5,606.17,8,201.7,277.01,2,50,4306
19,17,00:43:46,78795,11,8,10,2,smash,1.0,0,2.0,8,0.5804878048780487,0.9606770833333336,,,8,210.0,257.72,8,239.6,631.99,2,50,4306
19,18,00:43:46,78809,11,8,34,2,defensive shot,0.0,0,1.0,5,-1.0317073170731708,-0.5494791666666666,,,8,227.6,670.07,8,211.6,263.33,2,50,4306
19,19,00:43:47,78835,11,8,10,2,net shot,0.0,0,1.0,2,-1.1317073170731706,0.5504166666666664,,,8,119.1,350.0,8,174.3,671.95,2,50,4306
19,20,00:43:48,78858,11,8,34,2,push/rush,0.0,1,1.0,3,-1.3060975609756096,-1.403333333333333,,,6,102.7,595.49,8,133.9,300.47,2,50,4306
19,21,00:43:49,78878,11,8,10,2,smash,0.0,0,2.0,6,-1.2158536585365851,1.0282291666666663,,,8,119.2,245.74,8,137.8,610.61,2,50,4306
19,22,00:43:49,78890,11,8,34,2,defensive shot,0.0,1,2.0,7,-0.1585365853658536,-0.4872916666666667,,,8,165.6,651.04,5,57.3,253.86,2,50,4306
19,23,00:43:50,78917,11,8,10,2,lob,0.0,1,1.0,4,-1.0390243902439025,1.5878125,,,7,134.7,375.51,8,166.3,655.78,2,50,4306
19,24,00:43:51,78950,11,8,34,2,smash,1.0,0,2.0,5,-1.3890243902439026,-1.13953125,,,8,130.1,752.44,8,141.6,279.31,2,50,4306
19,25,00:43:52,78965,11,8,10,2,defensive shot,0.0,0,2.0,2,-1.1,0.4966666666666667,,,8,106.7,284.45,9,118.9,757.62,2,50,4306
19,26,00:43:53,78991,11,8,34,2,lob,0.0,1,1.0,4,1.3317073170731706,-1.5452604166666666,,,2,103.0,592.73,8,111.4,276.39,2,50,4306
19,27,00:43:54,79031,11,8,10,2,clear,1.0,0,1.0,9,-0.6536585365853658,1.59765625,,,9,221.3,186.01,8,204.2,640.43,2,50,4306
19,28,00:43:55,79073,11,8,34,2,clear,0.0,0,1.0,9,0.7524390243902438,-1.413645833333333,,,8,142.3,749.87,8,164.6,265.79,2,50,4306
19,29,00:43:56,79108,11,8,10,2,clear,1.0,0,1.0,9,0.8560975609756096,1.714427083333333,,,8,207.1,231.81,8,167.7,710.23,2,50,4306
19,30,00:43:58,79157,11,8,34,2,drop,0.0,0,2.0,6,1.1621951219512197,-0.5671874999999998,,,9,224.4,798.31,8,168.1,271.32,2,50,4306
19,31,00:43:59,79180,11,8,10,2,net shot,0.0,1,2.0,1,1.267073170731707,0.5577083333333336,,,8,243.8,348.49,8,209.3,730.1,2,50,4306
19,32,00:44:00,79209,11,8,34,3,lob,0.0,0,2.0,10,1.4219512195121955,-1.7019791666666666,out,10.0,8,239.5,610.01,8,192.7,311.18,2,50,4306
